Age,Gender,Marital Status,Education,Job,Income,Loan Amount,Loan Term,Interest Rate,Credit History,Collateral,Employment Length,Num Dependents,Monthly Expenses,Credit Score,Debt to Income Ratio,Loan to Value Ratio,Payment History,Credit Utilization,Bankruptcy,Foreclosure,Delinquency,Repossession,Late Payments,Credit Inquiries,Default,BKI_rate
47,Female,Single,PhD,Employed,9317.001649691872,23209.819115650193,21,17.819357614943158,8,No,4,5,2800.208688388941,0.8157859245520025,0.5260052744719388,0.9914815432444792,2,0.9013084617775422,0,0,0,0,0,0,0,D
48,Female,Single,Bachelor,Unemployed,4140.813310346981,8360.886325453836,42,10.443947772714765,2,No,3,2,2025.8346474648008,0.3843408230851139,0.3234090698926745,0.8700747076304183,4,0.5324636405848737,0,0,0,0,5,1,1,A
43,Male,Single,Bachelor,Self-Employed,5689.466091321422,38722.81619289922,47,12.207721814391455,5,Yes,17,0,2317.8006301256196,0.5819596702107191,0.31508178042083396,0.8624997206471575,0,0.8519624922831681,0,0,0,0,1,5,0,C
76,Female,Single,Master,Self-Employed,5994.784097674856,18005.297330095756,37,11.567568530165994,5,No,16,0,2391.6092989201356,0.6240250131251812,0.506042037286035,0.8116536826207542,7,0.9144889476500814,0,1,0,0,0,1,0,C
36,Female,Married,High School,Unemployed,2919.9109045667974,8708.476684984198,42,9.979578336773201,7,No,8,1,1283.412571425692,0.752981642264339,0.45550136850958023,0.6420892019368806,6,0.8914554120767575,0,0,1,0,5,7,0,D
61,Male,Single,High School,Unemployed,6547.635107473984,30226.609053133106,52,17.06171858710902,7,Yes,11,3,1773.424246754149,0.7883740469393387,0.6183785135720049,0.8979352696337718,6,0.6834175595358568,0,0,0,0,2,9,0,D
58,Male,Married,Master,Self-Employed,3566.0477966494186,16317.308074645773,16,15.477650569801387,7,No,18,5,3027.1521761835484,0.7381383524346954,0.4241981678063293,0.8336676940985052,9,0.9680079039518821,0,0,0,0,0,8,0,D
66,Male,Married,PhD,Self-Employed,9679.391704968508,11366.202023936028,57,10.478519667531803,5,Yes,14,0,3271.5257813313456,0.5866732796464428,0.4649929814225724,0.6270022564736969,8,0.22729562557229321,0,0,0,1,3,5,0,C
44,Male,Single,Bachelor,Unemployed,6204.191950646105,8685.285086665412,66,15.829049369194239,6,No,14,0,1947.4806929755655,0.6940071550904142,0.26208578853474807,0.8613478334983433,1,0.6354827927537585,0,0,0,0,0,1,0,C
40,Male,Single,High School,Employed,10093.726003069263,22261.4392312691,68,15.245165258420638,8,Yes,12,1,799.2798234807274,0.8340349444542594,0.674787174187798,0.6258528297534223,11,0.1094516781177649,0,0,0,0,5,0,0,D
48,Male,Married,PhD,Self-Employed,7294.443214744077,5424.743575711764,66,19.781566157073563,5,No,17,2,743.2854158914306,0.5873427151410222,0.44074492432804624,0.5902820131302408,1,0.6323929076577187,0,0,0,1,3,5,0,C
67,Male,Divorced,Master,Employed,6208.998674981758,6573.870170429251,60,9.33506598152137,8,No,15,2,879.824906091213,0.8488546282213955,0.32271984006735754,0.8530073462196008,9,0.9829546600494541,0,0,0,1,4,3,0,D
45,Male,Single,High School,Unemployed,8538.868235731967,13872.32450824843,27,16.627492279109987,3,No,17,0,2395.7192882752843,0.4963650123871398,0.3734496481312098,0.9194088201532058,6,0.6800998150430766,0,0,0,0,2,5,1,B
72,Female,Single,PhD,Unemployed,4845.915962999586,21477.624022885193,65,16.522602984658636,4,No,10,0,1678.106741121344,0.5471793806651857,0.276313280281116,0.8627830197309976,2,0.6692896130523822,0,0,0,0,4,9,1,B
78,Male,Divorced,PhD,Self-Employed,3259.877295122594,11933.770649364236,18,12.526137463213388,3,Yes,17,5,162.7255493226337,0.4880159815261229,0.16510021903422822,0.8592812121319089,2,0.5844841645816476,0,0,1,0,5,10,1,B
29,Female,Single,High School,Employed,5727.035850777368,7239.382983776011,62,13.703770679717755,3,No,13,2,1854.180349175216,0.4976374020444306,0.5582882822036814,0.9365214794951056,0,0.8062203003014166,0,0,0,0,2,4,1,B
46,Female,Married,High School,Employed,4868.844278952106,1867.0196520821264,38,15.69777242530617,4,Yes,4,1,3530.7452779672185,0.5270059990087862,0.4529773649943208,0.7997775921436648,3,0.4363127202380447,0,0,1,0,4,1,1,B
37,Female,Married,Bachelor,Unemployed,7260.250774544686,18584.0332510109,37,18.492459233842915,2,No,13,1,1115.1623374501246,0.38790329324000683,0.32048438469629803,0.9774867489087933,6,0.6079484133609852,0,0,0,0,1,2,1,A
62,Female,Married,PhD,Employed,6034.023733568288,10533.256812371874,29,18.543159902108897,5,No,20,1,1914.249484032753,0.5811330828775436,0.49020474183884283,0.7085366156221858,11,0.5682862887410753,0,0,0,0,4,10,0,C
38,Female,Divorced,Master,Unemployed,3930.841683345794,11804.609025140815,38,19.495427623460138,5,No,11,1,2598.1141661843567,0.5813526769263949,0.4317801968382913,0.9152112988355126,3,0.008755419851702473,0,0,0,0,1,4,0,C
76,Female,Single,High School,Unemployed,164.76601166113323,7029.180809680487,49,8.133234078867586,3,Yes,20,0,17.494576956418314,0.4624361377953015,0.4119851276567836,0.6787101161871352,9,0.020712190175936063,0,0,0,0,1,8,1,B
30,Male,Single,Master,Self-Employed,4141.410614691313,16903.803500068723,27,14.364472730054036,2,No,3,5,2803.0588408903122,0.4101838656595722,0.5972835063401201,0.6399193515998147,3,0.05516670406318369,0,0,0,0,0,3,1,A
43,Female,Married,Master,Self-Employed,6526.0831070489185,24559.52563496365,18,15.5115987194825,1,No,14,2,949.5722958918363,0.36308541565320607,0.3932552068388206,0.8257351146317993,7,0.4800833684456255,0,0,0,0,0,5,1,A
54,Male,Divorced,Bachelor,Self-Employed,2912.6944554983424,10635.344083444137,38,9.741155561432146,8,Yes,8,5,1143.3977208946299,0.8441345115995348,0.45231248345773245,0.8862101446130567,1,0.9298911828812173,0,1,0,0,4,5,0,D
79,Male,Divorced,PhD,Self-Employed,6659.002672473884,25061.17643953816,49,14.92867291392363,7,No,20,5,2323.504586507757,0.7455193661047806,0.4783617916698195,0.8434135134809002,10,0.9524802830461924,0,0,0,0,1,0,0,D
61,Male,Married,PhD,Unemployed,3504.4757016176445,39689.4352068959,31,13.792730410776137,1,No,12,4,1148.985496007947,0.3159556711084108,0.5287719231232902,0.7175017116333379,11,0.9338815729547632,0,0,1,0,5,9,1,A
39,Female,Single,Bachelor,Self-Employed,4404.458891642202,18355.347087952465,57,11.134020857043257,6,Yes,14,3,3023.8288467760362,0.6586523900455887,0.3007655254380176,0.7993423388159773,11,0.4966432076369285,0,0,0,0,1,6,0,C
25,Male,Married,Master,Self-Employed,3189.455619838882,13909.857314340425,56,13.838188091507357,4,Yes,9,5,3108.4446531123867,0.5140493180040194,0.5469105129071292,0.8029254283099324,0,0.8479173311665762,0,0,0,0,5,0,1,B
72,Male,Single,High School,Self-Employed,5174.418346009117,8409.890518554395,68,9.005019292145338,8,Yes,17,2,840.3957102666125,0.8391830035352331,0.4377756592633393,0.797674519335848,1,0.18330358332827146,0,0,0,0,4,7,0,D
33,Male,Divorced,Master,Unemployed,2178.4849890347878,23319.604230360503,56,18.994379138991754,2,No,13,0,1036.499931762307,0.4247701382061646,0.4440950772763266,0.6692721534112362,0,0.20833932610158223,0,0,0,0,4,1,1,A
43,Male,Single,High School,Employed,6110.356262320724,14962.036322616586,51,8.207234230576205,3,No,20,4,660.4350237407023,0.4689049808485234,0.38302683564158285,0.8869316587458183,2,0.5246643547184187,0,0,0,0,5,2,1,B
78,Male,Divorced,Master,Self-Employed,3125.4239235592618,8425.061172766867,25,16.93537745147123,7,No,2,5,2222.3933098029643,0.7795231859797425,0.512068040272869,0.8487807806750771,12,0.5558418017491008,0,0,0,0,3,8,0,D
71,Female,Married,Master,Self-Employed,597.8364751986264,12693.764752728777,48,19.86719484765728,8,Yes,14,0,863.0033701435016,0.8503647578245827,0.4406524408321656,0.8750118013028326,4,0.9833364288183181,0,0,0,0,3,3,0,D
21,Male,Married,Master,Unemployed,4225.250253723135,24226.854418903262,62,15.114807664465307,8,No,15,4,1490.2352354338236,0.8077833342533192,0.5136308018902037,0.6389053338622834,9,0.9155383294763026,0,0,0,0,5,5,0,D
66,Male,Single,Master,Employed,4333.283651653296,15723.176687482217,72,10.720690749853329,3,No,3,5,2479.7782851238267,0.47736106727969296,0.33911108819541985,0.7797383486627816,8,0.3579621580142299,0,0,0,0,0,4,1,B
49,Female,Divorced,High School,Employed,2137.01826432967,15990.374792280978,41,16.841354424713412,7,No,9,5,3117.1291636123387,0.7530471523402704,0.5573244807412322,0.9035701343084082,0,0.5043122292958927,0,0,0,0,4,6,0,D
27,Female,Married,Master,Unemployed,2384.62462166333,23166.81736234672,40,18.35780433827729,6,No,12,3,1084.7424200116147,0.6761725819415152,0.29139940307436385,0.8061816034483525,8,0.12868454622178382,0,0,0,0,5,8,0,C
60,Female,Single,Master,Unemployed,3955.729318569287,2896.251348568261,42,12.289878786425966,8,Yes,10,0,940.5535462754519,0.8137101684706832,0.3259966326707689,0.8289997906207089,8,0.22731103531124142,0,0,1,0,5,7,0,D
71,Male,Divorced,PhD,Employed,5574.348889515552,25909.006381541403,56,19.694411206075582,6,No,6,3,3627.1404008904938,0.6598554024845389,0.5130455446311156,0.8891924602401164,6,0.15811651790185532,0,0,0,0,1,8,0,C
51,Male,Divorced,High School,Employed,7950.843633623154,15372.892360914211,35,13.873473960615827,3,No,11,5,2222.493416314385,0.4462195132651603,0.24951972570649675,0.6979990379235658,6,0.7739608889419181,0,0,0,0,4,7,1,B
31,Female,Married,PhD,Employed,6199.218754597852,22258.360932438984,20,8.716120494505534,3,No,8,2,1277.42994643253,0.4976550967442597,0.3996259062530135,0.8720287562305862,9,0.5078859044166647,0,0,0,0,0,1,1,B
24,Male,Married,Bachelor,Employed,74.36659777977366,3134.301190391998,29,8.72201753898618,2,No,1,4,1734.1654372935002,0.432987116154647,0.16648443781906425,0.8556915745977004,3,0.3006869881695803,0,0,0,0,5,5,1,A
26,Female,Divorced,Master,Self-Employed,5599.262021869813,682.9123458246759,32,19.40232759934146,5,No,4,0,2957.213335627559,0.607213072552228,0.39954604205365063,0.9821109599782983,5,0.22061853200853865,0,0,0,0,5,9,0,C
78,Male,Married,High School,Unemployed,5358.412177087285,23221.265967107392,61,13.561258568213496,5,Yes,20,2,743.000837445537,0.6396684601295453,0.32129020795501556,0.8015498305803908,12,0.9742312000609303,0,0,0,0,1,9,0,C
68,Female,Married,Bachelor,Self-Employed,5714.241595908482,18705.44587787386,47,13.297672639069365,6,Yes,8,1,1897.7487837809758,0.6891593595879063,0.3773997130195604,0.5661098878151493,3,0.08674702773031373,0,0,0,0,4,7,0,C
47,Male,Divorced,Bachelor,Self-Employed,5431.595153991215,17364.224151470684,34,14.678129073907737,7,No,18,1,1571.9788032725933,0.7274111649481536,0.4147459771550495,0.7302649563784072,2,0.48620162816335954,0,0,0,0,3,0,0,D
74,Male,Divorced,Bachelor,Self-Employed,9405.902158408539,11597.802861610875,19,12.139121461239554,6,No,8,2,179.81075621632135,0.6727611273527035,0.3393085880544137,0.8214818027996833,11,0.5723450379521705,0,0,0,0,4,6,0,C
45,Female,Single,High School,Employed,4059.5423801780207,16307.168146647153,14,16.17000235485348,8,No,16,3,1091.5982086179756,0.8219982607457755,0.45278140233569103,0.7435506158237066,7,0.678276268522841,0,0,0,0,5,0,0,D
65,Male,Married,Master,Self-Employed,3523.9839824074215,15764.739094290897,13,17.018939337838326,8,Yes,7,5,2500.6952685019273,0.7975220951899994,0.44152019954128074,0.728700420854376,12,0.7086928181026712,0,0,0,0,5,3,0,D
28,Male,Married,High School,Employed,4521.434059337542,15504.215177777605,19,11.603581595644496,2,Yes,3,1,2268.6730651565176,0.38555666335463523,0.5041765923426341,0.7669823580253681,11,0.8609669268724245,0,0,0,0,2,10,1,A
72,Female,Single,Master,Self-Employed,7649.384777602842,18339.67936117607,64,9.361476440221102,2,Yes,8,5,2633.4698934642956,0.3872702055480977,0.6110812779792254,1.017390329386358,9,0.4309857241569066,0,1,0,0,2,1,1,A
48,Female,Married,High School,Self-Employed,1684.4181744108068,30627.337630399736,61,12.186823255299053,5,Yes,8,0,3419.790583382882,0.6144600442919961,0.3963061983351797,0.784202613402748,4,0.6388386312553025,1,0,0,0,1,6,0,C
76,Female,Single,PhD,Employed,5497.415357605685,21322.512283771975,51,12.198971621977197,6,No,12,5,4328.481539392729,0.6783149292576635,0.4766050043273985,0.801589934703117,1,0.9436075247999721,0,0,0,0,1,4,0,C
58,Male,Divorced,High School,Unemployed,5816.820610046172,43093.26172053136,42,12.83064298970602,2,No,2,5,1543.1766998166609,0.3839882392718215,0.2595219307532199,0.7351702750867728,3,0.4353005138779602,0,0,0,0,2,0,1,A
20,Male,Single,Master,Self-Employed,6276.55316378908,13539.769242316112,31,9.786378352385013,3,Yes,4,2,942.9540526012647,0.44794705278909214,0.4095654020918075,0.8751291016118316,8,0.4959265684000218,0,0,0,0,0,7,1,B
29,Male,Single,Bachelor,Self-Employed,7109.755119773219,29974.91225646784,28,19.328504016203823,2,No,11,5,1406.178603700379,0.4371428580667664,0.34849705205380566,0.799640676708272,11,0.9320464387143454,0,0,0,0,0,0,1,A
18,Male,Single,Bachelor,Unemployed,3439.854891845919,8999.498532988579,49,13.595855627814656,5,Yes,11,0,1711.5268675166874,0.6446129814117885,0.5135184828690293,0.9150156199466382,9,0.17544055472532794,0,0,0,0,0,1,0,C
55,Male,Divorced,Bachelor,Employed,5392.45295515561,13547.588557657116,53,11.747102560689086,8,Yes,17,4,3168.065587682183,0.841695577476191,0.4524839624745383,0.8344520336379935,12,0.6448113809836282,0,0,0,0,1,9,0,D
74,Male,Divorced,PhD,Employed,4618.807416270549,32757.74400402511,55,18.885169662189554,2,Yes,19,3,1285.3980161187546,0.3935283084015572,0.29413299029216067,0.7592140998027788,12,0.42895316479884515,0,0,0,0,3,10,1,A
51,Male,Divorced,PhD,Unemployed,6435.387186181572,28120.85134846848,38,17.75128154607641,2,Yes,10,2,2299.4575754560574,0.38864887506052875,0.3442919560146643,0.7729408365650534,10,0.5267553604376563,0,0,0,0,5,0,1,A
77,Male,Divorced,Bachelor,Unemployed,5727.189014836074,25454.12617920064,39,10.262668502326612,8,Yes,2,3,3137.4564889938206,0.8293387777499088,0.4406073051855216,0.7029394199786088,10,0.9987493129203241,0,0,1,0,5,0,0,D
29,Female,Married,Bachelor,Employed,3836.262217803304,23401.642729132487,45,12.012347777210923,3,Yes,19,5,754.0822445767499,0.49269743042302316,0.19566816907182255,0.8542778156752929,4,0.7973483701134105,0,0,0,0,5,10,1,B
65,Male,Divorced,PhD,Employed,6970.48334435729,8158.7904225153525,27,10.43522251439434,1,No,19,4,2374.043115652388,0.34721943995592286,0.2967143096937021,0.7363081655684971,1,0.8829060398326977,0,0,0,0,2,6,1,A
41,Female,Divorced,Bachelor,Self-Employed,5738.358193483991,10484.642276984856,12,14.846526393335147,8,No,3,0,2059.5396373098947,0.8471779912542677,0.41113367657922084,0.8119491220264404,12,0.7624818274725496,0,0,0,0,4,3,0,D
62,Male,Married,PhD,Unemployed,4379.698684002432,25277.571323248503,58,11.83488197321115,5,Yes,13,0,2043.6791227342028,0.6207199921515955,0.22819416203892573,0.7803119777697917,8,0.6662680725568957,0,0,0,0,5,4,0,C
49,Female,Married,High School,Unemployed,3254.3027202725198,23379.870859846462,63,12.876890089028306,5,Yes,8,1,1859.5222262069246,0.6455581533083933,0.20732333685026982,0.8748262207059699,8,0.4658272863073153,0,0,0,0,2,1,0,C
20,Female,Single,PhD,Self-Employed,2074.8729126708627,12425.738152688693,27,19.040206532547963,8,Yes,8,1,1281.6515895740336,0.8131495526709139,0.21264327131291821,0.7380572743057432,11,0.41972538504092416,0,0,0,0,3,5,0,D
20,Female,Married,Bachelor,Employed,4710.730710641564,27466.253442306133,25,9.523083541654724,6,Yes,9,5,1935.7582730523543,0.7034761264844273,0.31621243944210503,0.5951597879104447,9,0.30609787491377516,0,1,1,0,5,10,0,C
53,Female,Married,PhD,Employed,4866.0506725876185,18904.71409720116,68,8.72989405985329,5,Yes,1,1,1223.3962270084517,0.6226630089793591,0.4598932437092553,0.7375989244179413,5,0.009616901207162631,0,0,0,0,1,1,0,C
27,Male,Married,PhD,Unemployed,3422.6196946526197,19444.42141932128,47,13.644336680844873,6,Yes,20,3,1812.2359804233668,0.6615727843144658,0.5261318101366093,0.6800874691441958,12,0.681820235589145,0,0,0,0,3,5,0,C
42,Female,Divorced,Bachelor,Unemployed,6750.68960840842,20399.668755545947,31,13.035784009564775,7,No,10,4,1554.241141609322,0.7639028293908935,0.4282320348026148,0.9399918669816996,9,0.6744734502154649,1,0,1,0,2,7,0,D
59,Female,Single,High School,Employed,5598.4573220869,2159.0870014186476,49,13.329481965515235,3,Yes,2,1,3218.9090235745502,0.4437216851542478,0.34737761093846004,0.9264960948923149,0,0.10806822214856548,0,0,0,0,3,1,1,B
69,Female,Married,High School,Unemployed,5765.045151717414,37446.92232474149,53,14.505556199240763,5,Yes,16,2,3600.0572979249505,0.6408648484907283,0.37730512524335524,0.6064929525917795,3,0.11023080721976986,0,0,0,0,0,10,0,C
30,Male,Single,PhD,Unemployed,3095.7901577957227,17817.397830249978,30,17.839717122054843,3,No,20,3,927.4018435473502,0.49490545511015055,0.5728184679995856,0.8191340744887289,1,0.6201919674943592,0,1,0,0,4,9,1,B
65,Female,Divorced,High School,Unemployed,7032.831114083081,13540.70587433949,64,15.154273759117633,1,No,4,2,1254.201819339614,0.3118797023925848,0.4746928895945767,0.864882336727227,8,0.10013019279113122,0,1,0,0,2,10,1,A
42,Female,Married,Bachelor,Self-Employed,6000.034833841949,20505.51312614869,50,9.691891056446204,3,Yes,6,5,1565.9044320582498,0.4980513523226352,0.4210437469204266,0.8131918663897002,9,0.9491065752557579,0,0,0,0,3,4,1,B
42,Male,Single,Master,Self-Employed,4413.4761185098505,16937.62728390572,14,19.13478224731437,3,No,20,4,1414.21552895087,0.4537600664790974,0.49427993544667764,0.9347333940478668,2,0.7066423080852128,0,0,0,0,4,9,1,B
18,Male,Married,PhD,Employed,6452.754411175724,12157.214921997434,52,11.700981748950888,1,No,20,3,1229.5300061476446,0.3625971018613956,0.45452345584473136,0.7579322803596888,0,0.08641197347127161,0,0,0,1,3,5,1,A
30,Male,Single,Bachelor,Self-Employed,4935.221542170011,28709.53149667223,33,19.30284097420975,7,Yes,14,0,2638.0397111985044,0.7616584905571993,0.4563314527656145,0.8236084834801145,0,0.9944601091446643,0,0,0,0,3,5,0,D
66,Female,Single,Master,Unemployed,3215.6473588324875,22213.454139352976,37,18.7660645596236,6,Yes,6,2,324.1117502379889,0.6798235851813886,0.6367812843073735,0.7903616025861496,3,0.08265940666169813,0,0,0,0,3,3,0,C
44,Female,Single,Master,Unemployed,2425.2831420921934,14913.409794001234,29,8.796793346073354,4,No,18,0,443.245392799706,0.5507580656940808,0.45855759929523693,0.7115352087525422,10,0.1620505953710314,0,0,0,0,2,0,1,B
19,Male,Divorced,Bachelor,Unemployed,7237.838607765092,35067.44207747353,58,9.733319735264281,8,No,19,0,1705.1876962327042,0.8384967122518804,0.36640644183730425,0.6591756992555527,10,0.5410844145657032,0,0,0,0,1,2,0,D
76,Female,Married,PhD,Employed,4172.484723478279,21222.174172676216,27,17.05530834913656,8,No,5,2,1275.6610876629034,0.8201398602911931,0.41283919259703705,0.9562703055095076,2,0.43547604236809423,0,0,1,0,4,3,0,D
46,Male,Divorced,Master,Self-Employed,6387.1744880808865,24172.52578124173,49,19.518624188626767,3,No,9,2,1963.1103157057194,0.4782396444612554,0.5066485423943118,0.7547810651557136,3,0.7332217793705073,0,0,0,0,1,4,1,B
72,Female,Married,High School,Unemployed,5722.912163872941,8282.694629662536,63,10.992228164373898,7,Yes,6,1,2642.37468636766,0.7466886151834365,0.3626411163801443,0.9282449971604697,8,0.8752815101785804,1,0,0,0,4,3,0,D
73,Female,Single,High School,Employed,4540.474698729261,24582.686775004797,42,8.641048969547603,5,No,3,3,2189.505275125274,0.6390513593074524,0.3592435146276976,0.7694926435026537,4,0.06109759011197369,0,0,1,1,3,9,0,C
20,Female,Married,Bachelor,Unemployed,4579.939058045151,27340.803589226263,36,17.190880529187815,4,Yes,18,1,1288.533972458271,0.5616325558660222,0.48924381453654764,0.7063499098079327,0,0.4595305937664508,0,0,0,0,4,6,1,B
70,Female,Divorced,Master,Employed,4523.079419303837,38732.69454737044,56,14.445891267167942,1,No,6,4,2311.7365718622887,0.32951239316612213,0.4537390317612223,0.6791203376302727,10,0.45192349558251355,0,0,0,0,2,5,1,A
43,Female,Divorced,High School,Employed,5334.659493091996,7950.359436995501,38,8.394495986965445,1,No,3,4,1354.125286205449,0.3455232054307932,0.48534355444726285,0.8960841797102828,1,0.2739010551367699,0,0,0,0,4,3,1,A
44,Male,Single,Bachelor,Employed,6326.862556638598,22879.922069933105,32,18.784751892913167,6,Yes,1,2,757.872738825147,0.7031902318667975,0.4662787483329842,0.8043271982365996,3,0.9932602127345678,0,0,1,0,3,4,0,C
53,Male,Divorced,PhD,Unemployed,949.6024573697196,35516.10829647929,59,18.812711191136167,4,No,19,5,2334.9743509332825,0.5507020438605407,0.5544221803160772,0.8503259774622919,2,0.9007042865018446,0,0,0,0,3,4,1,B
56,Female,Married,PhD,Self-Employed,5950.562504237976,25119.351904694617,13,17.985328145943082,7,No,4,1,2958.982275709658,0.7776905951592584,0.4058461854744234,0.7607723206340895,2,0.5003446691732113,0,0,0,1,4,5,0,D
52,Male,Married,Bachelor,Self-Employed,8029.884044753928,23182.652650360767,54,16.271740952401117,5,No,20,5,1279.9519811734713,0.5911617600330605,0.5059756847779251,0.8757247042102105,0,0.03319887536158772,0,0,0,0,2,9,0,C
45,Male,Married,Master,Self-Employed,3937.657782406203,34748.9072612357,72,12.579235368701584,1,Yes,13,0,217.0568766994504,0.336365431199171,0.35079182665415765,0.7084415663422162,1,0.10176477296681541,0,0,0,0,0,7,1,A
64,Male,Divorced,Master,Employed,4600.226448271842,17187.107976206447,33,16.570769075461868,4,Yes,1,3,2179.328428594013,0.5126130673388624,0.431410747847984,0.763096863794288,1,0.8286590587905388,0,0,0,0,2,9,1,B
18,Male,Divorced,High School,Unemployed,3238.6001294157945,23376.602614530413,17,11.052389842657336,3,No,4,1,2785.510992786458,0.4739064523665118,0.5062096317124646,0.81424874703884,7,0.4149669828447342,0,1,0,0,3,5,1,B
40,Female,Married,Master,Self-Employed,6427.901248337089,5676.466194524708,64,11.65019502746556,3,No,20,3,1362.8405645555722,0.45331659109391703,0.5221503441979427,0.7661398518913092,11,0.08614755877248315,0,0,0,0,3,5,1,B
38,Male,Married,High School,Self-Employed,4113.444228477467,23176.514730295978,26,11.143880911585379,7,No,12,1,2519.6512560450683,0.780743273915875,0.22890176292254574,0.9405680980902857,8,0.229066280913243,0,0,0,0,5,6,0,D
62,Male,Married,High School,Self-Employed,2973.5234710697914,39101.306861499295,41,13.428597194067532,7,No,15,3,1872.1408645945526,0.7275547262815633,0.2733199661024007,0.7728607164150583,11,0.8248890627351059,0,0,0,0,1,6,0,D
28,Female,Married,Bachelor,Employed,5861.7907806698195,1970.5065857497866,34,11.364860160521609,6,Yes,14,1,2902.1629268083148,0.7037180166389886,0.43689237597714825,0.8845078668753681,11,0.5553419257594306,0,0,0,0,4,9,0,C
77,Male,Single,Master,Self-Employed,6103.045153783945,31779.733925950346,60,8.151101182536094,3,Yes,6,3,1843.9737736948587,0.4768660749141271,0.510781905886585,0.9281288535653904,1,0.8738615694512434,1,0,1,0,0,6,1,B
79,Female,Divorced,High School,Employed,3366.282137117539,14849.77557548844,28,14.614081208042611,7,Yes,10,5,2535.30001181821,0.7393696267248456,0.4203624410264084,0.9481937168416814,8,0.5944145166609768,0,0,0,0,4,0,0,D
45,Male,Divorced,PhD,Unemployed,7609.776901021809,13782.955322264366,47,8.134035826451946,1,No,8,4,2347.596327610455,0.363800906460028,0.357201087860078,0.7944152287116922,5,0.2868326105613156,0,0,0,0,1,0,1,A
43,Female,Divorced,Master,Unemployed,3359.8127114142244,21020.22483957305,61,15.135895128404806,2,No,6,5,3308.4600958244446,0.39019850590151145,0.4437623061393389,0.7433391005957241,10,0.9716776764527855,0,0,0,0,5,0,1,A
51,Female,Single,Bachelor,Employed,4808.470011846437,27083.99640397637,36,18.204127431628876,8,No,12,5,16.211372091100884,0.8278498510983184,0.29316392973394345,0.7751103470148117,2,0.5997306742741723,0,0,1,0,0,5,0,D
20,Male,Divorced,High School,Self-Employed,4353.165068708873,16695.672983694967,54,10.126521290389825,1,Yes,5,5,390.14309737453823,0.3264067349756616,0.5022287523306697,0.7218827325867775,7,0.4868073115981344,0,0,0,0,0,1,1,A
80,Female,Single,High School,Self-Employed,3568.401675390067,25470.52095940117,24,9.405306507838645,5,Yes,1,1,427.0816324241357,0.6437741049153816,0.29877634057232705,0.7251427458048071,0,0.6354794858550692,0,0,0,0,5,1,0,C
72,Male,Divorced,Bachelor,Employed,3781.702136710132,19418.49784674925,14,10.570068871608388,3,No,16,0,757.9314935853602,0.47425627300043677,0.4067486342578956,0.8010454190254418,3,0.1600457201561728,0,0,0,0,3,0,1,B
76,Male,Divorced,PhD,Employed,2872.819730443996,27507.1230639778,71,16.793872436534446,2,No,17,3,2533.2608394572453,0.3920984479436424,0.5377979685834602,0.7658233686935944,10,0.8088104325308036,0,0,1,0,5,7,1,A
64,Male,Single,PhD,Unemployed,3217.6731201488737,26478.761034406256,25,13.223134024645207,3,No,8,0,1371.8570278509715,0.44567676285703095,0.43717045198416327,0.7327943756155177,2,0.496733248468347,0,0,0,0,3,4,1,B
80,Female,Divorced,PhD,Employed,8765.652879142088,13774.531774305187,50,8.674362857215788,6,Yes,16,5,2144.513257029407,0.7024338287888233,0.3744897938739802,0.967524169053645,7,0.1629102244249272,0,0,0,0,1,1,0,C
67,Male,Married,Bachelor,Employed,4675.182405075972,10016.164188049426,58,16.943194050425863,1,No,6,0,2414.142602620388,0.3210537280185981,0.5999243067712137,0.7234385450361651,11,0.31229028579522633,0,0,0,0,0,4,1,A
33,Female,Divorced,PhD,Self-Employed,6861.538028769145,7175.511756727692,21,8.065415795583252,5,Yes,8,2,1982.010082889454,0.6456403501159582,0.2849371159784583,0.8168238763393343,6,0.9668491460718999,0,0,0,0,4,0,0,C
26,Female,Divorced,PhD,Unemployed,7671.293395315295,40034.61530942538,54,11.646958262180188,8,Yes,11,0,1660.2118039900265,0.8097103699869955,0.5329587087913901,0.7437494882212873,5,0.8803308852316285,0,0,0,0,4,6,0,D
19,Male,Single,Master,Unemployed,8610.265806183415,23867.335588843835,17,17.15724129868072,1,No,10,0,1790.2187266939434,0.3347426023853852,0.5185630182850166,0.8757616170815832,2,0.9993231702389882,0,0,0,0,1,5,1,A
73,Female,Married,Bachelor,Unemployed,4785.1598766206125,20909.01007616378,56,18.63613183847255,2,No,20,5,1531.8677843795344,0.3737840974505968,0.4587158212175923,0.9023315418483345,6,0.9538311824616355,0,0,0,0,5,9,1,A
44,Female,Married,High School,Self-Employed,1486.870921906901,15857.655388127263,14,15.507322157858837,1,No,6,4,1843.2622527869714,0.3482355003719417,0.5071359890613315,0.930818783019238,1,0.200103088047774,0,0,0,0,3,6,1,A
52,Female,Single,PhD,Employed,4252.329932068322,10613.924057243976,53,10.733485756328239,8,No,19,5,2092.585702266263,0.8386552049046255,0.29766550271447884,0.6556272453622749,5,0.5343534367601144,0,0,0,0,5,3,0,D
33,Female,Single,Master,Unemployed,2758.542228641806,14450.80743872006,57,18.893219032262802,6,No,5,5,2337.085977206045,0.6703255963317541,0.3293594696349402,0.7697471438218975,4,0.32890954900758773,0,0,0,0,4,2,0,C
